"","site","lat","lon","elv","age","Tmin","gdd","alpha","Tmax"
"1782","Puerto de Serranillos",40.3072,-4.9342,1700,1835,0.917760437909204,3473.85983631648,0.804921164735882,15.9853223620798
"1783","Puerto de Serranillos",40.3072,-4.9342,1700,1879,0.970315575112942,3541.43745088343,0.789092739244908,16.2380044402988
"1784","Puerto de Serranillos",40.3072,-4.9342,1700,1926,1.09991793309359,3467.66550207519,0.792565487896732,16.258318506638
"1785","Puerto de Serranillos",40.3072,-4.9342,1700,1998,1.63453877806171,3584.26388284302,0.788696893681366,16.3808574305352
"1786","Puerto de Serranillos",40.3072,-4.9342,1700,2054,2.85083379487735,3647.97257101672,0.793238898892924,16.0994935519558
"1787","Puerto de Serranillos",40.3072,-4.9342,1700,2154,2.41071966562973,3601.46529121305,0.78109911960117,16.3284090189984
"1788","Puerto de Serranillos",40.3072,-4.9342,1700,2254,2.63901100530904,3569.28705882355,0.780936710753922,16.3407580094255
"1789","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,391,-16.9726986839368,2629.82355294383,1.02128851175169,14.2534621347777
"1790","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,1374,-10.3421400701122,2954.10396009784,0.912355283724609,16.2455885802168
"1791","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,2407,-11.7085607456212,2854.10612332587,0.974029763772541,14.8540930948351
"1792","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,3449,-4.65449759960828,2839.90554739242,0.909316809149736,16.9652769254669
"1793","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,3997,-9.20788002146362,2573.28273126947,0.907464876513757,16.6621825727919
"1794","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,4565,-6.56051547455063,2748.76811582691,0.870220695639045,17.1575403850414
"1795","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,5132,-4.09388953309231,3016.77412348983,0.822972880935735,18.0027468022254
"1796","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,5704,-4.70101354804621,2810.51746877814,0.858624294951604,19.2543502297008
"1797","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,6263,-3.05790808786812,2914.38521101372,0.843660282820081,17.8711882773239
"1798","Quintanar de la Sierra",42.03333333,-3.016666667,1470,1953,-2.6822874865912,3405.99479917304,0.795928011883947,16.5258065051749
"1799","Quintanar de la Sierra",42.03333333,-3.016666667,1470,2078,-0.0904263073263918,3635.87836001099,0.76072228250259,17.3200271360678
"1800","Quintanar de la Sierra",42.03333333,-3.016666667,1470,2202,-1.44846593156395,3528.79708558569,0.777674234785623,16.973753514014
"1801","Quintanar de la Sierra",42.03333333,-3.016666667,1470,2309,-2.69740672084293,3435.82910624745,0.798884172640444,16.4971239358638
"1802","Quintanar de la Sierra",42.03333333,-3.016666667,1470,2517,-5.51820261716739,3219.48997136126,0.84019966510945,15.5922585945174
"1803","Quintanar de la Sierra",42.03333333,-3.016666667,1470,2704,-0.951176177385377,3376.51893749475,0.899253124086464,14.9683485625646
"1804","Quintanar de la Sierra",42.03333333,-3.016666667,1470,2916,-1.81669679842934,3310.30622076169,0.839682524587588,16.7540311805004
"1805","Quintanar de la Sierra",42.03333333,-3.016666667,1470,3108,-0.13196897692757,3282.47819067781,0.805496450543648,17.1003547493363
"1806","Quintanar de la Sierra",42.03333333,-3.016666667,1470,3320,-3.61858999209882,2911.87302222794,0.843763293078065,16.4132660866749
"1807","Quintanar de la Sierra",42.03333333,-3.016666667,1470,3712,-2.03435831826263,3204.05351560991,0.828212362832872,16.7120948636472
"1808","Quintanar de la Sierra",42.03333333,-3.016666667,1470,4239,-1.14720564379421,3172.52016759418,0.817001968010278,16.4359979801006
"1809","Quintanar de la Sierra",42.03333333,-3.016666667,1470,6570,-6.08230257978197,3062.02633147609,0.844745492453665,15.8842900153744
"1810","Quintanar de la Sierra",42.03333333,-3.016666667,1470,7057,-4.23073882716814,2988.39741338822,0.851664056987913,15.9061466510343
"1811","Quintanar de la Sierra",42.03333333,-3.016666667,1470,7609,-5.43781166634229,2853.1493650688,0.856047991420287,15.246580595961
"1812","Quintanar de la Sierra",42.03333333,-3.016666667,1470,7960,-1.87538574008039,3261.72689857092,0.805476902916454,15.8793590429443
"1813","Quintanar de la Sierra",42.03333333,-3.016666667,1470,8334,-2.23000271161078,3310.38477843277,0.793552925817031,17.0784621564998
"1814","Quintanar de la Sierra",42.03333333,-3.016666667,1470,8642,-1.42984056460687,3399.7002479033,0.781808758348278,17.3956329088389
"1815","Quintanar de la Sierra",42.03333333,-3.016666667,1470,8927,-0.172062543274526,3511.68451464907,0.759867677698705,17.7597600209395
"1816","Quintanar de la Sierra",42.03333333,-3.016666667,1470,9208,-1.62640505964476,3317.78468632909,0.78231387805001,17.3810425048566
"1817","Quintanar de la Sierra",42.03333333,-3.016666667,1470,9404,-3.47780351350104,3008.52582403239,0.825474436345393,16.3994939041081
"1818","Quintanar de la Sierra",42.03333333,-3.016666667,1470,9587,-5.29177856561788,2987.15800494971,0.84184294461111,16.2297746502206
"1819","Quintanar de la Sierra",42.03333333,-3.016666667,1470,9789,-4.78651327017071,2985.63064799457,0.820996707822216,16.6701398607872
"1820","Quintanar de la Sierra",42.03333333,-3.016666667,1470,10033,-3.98560619475679,2887.09347927743,0.858566882760052,16.0823903052214
"1821","Quintanar de la Sierra",42.03333333,-3.016666667,1470,10261,-8.02755591897889,2572.83697132292,0.888527358209602,15.2109664241588
"1822","Quintanar de la Sierra",42.03333333,-3.016666667,1470,10480,-8.41874511526923,2524.52267274526,0.91037789689956,15.1751223190599
"1823","Quintanar de la Sierra",42.03333333,-3.016666667,1470,10702,-7.0805030916923,2541.0056261333,0.88606458986676,15.0928085041137
"1824","Quintanar de la Sierra",42.03333333,-3.016666667,1470,10901,-7.20793222973183,2554.27869520961,0.89198476548522,14.4760118032158
"1825","Quintanar de la Sierra",42.03333333,-3.016666667,1470,11114,-12.7073307826605,1906.313437593,0.9896176222275,13.3429209776438
"1826","Quintanar de la Sierra",42.03333333,-3.016666667,1470,11322,-16.6265609770671,1629.89095659306,1.02262429542349,12.6077963140185
"1827","Quintanar de la Sierra",42.03333333,-3.016666667,1470,11400,-13.6504896086402,1815.31027904592,1.00932582640609,13.3639670104007
"1828","Quintanar de la Sierra",42.03333333,-3.016666667,1470,11476,-6.49986919952963,2555.83508311388,0.89127846402288,14.6750174528397
"1829","Quintanar de la Sierra",42.03333333,-3.016666667,1470,11559,-3.39932637720106,3593.58675412507,0.771955384277138,16.2581408338505
"1830","Quintanar de la Sierra",42.03333333,-3.016666667,1470,11654,-4.10786506878088,3598.30594413754,0.753294501482214,16.917729054499
"1831","Quintanar de la Sierra",42.03333333,-3.016666667,1470,11742,-3.97025176822072,3769.93581091776,0.709570295526832,17.3694548355508
"1832","Quintanar de la Sierra",42.03333333,-3.016666667,1470,11767,-4.61425433938053,3721.21216396873,0.668418317000392,18.0826375763941
"1833","Quintanar de la Sierra",42.03333333,-3.016666667,1470,11874,-3.78285451232831,3703.02823749185,0.71558426888314,17.4203193609593
"1834","Quintanar de la Sierra",42.03333333,-3.016666667,1470,11995,-2.32270253868511,3683.92790522843,0.72633114157766,16.495334301113
"1835","Roquetas de Mar",36.79444444,-2.588888889,0,1057,4.77263583375638,6108.81012167117,0.27543484898591,28.2482041670051
"1836","Roquetas de Mar",36.79444444,-2.588888889,0,1245,7.87563600950925,6270.06426205289,0.364557862668225,27.9460318748874
"1837","Roquetas de Mar",36.79444444,-2.588888889,0,1432,9.04916230166286,6532.96558416568,0.363875422148741,28.1335844444567
"1838","Roquetas de Mar",36.79444444,-2.588888889,0,1638,5.50457406214324,5810.4602707574,0.38278264284666,27.0321190853386
"1839","Roquetas de Mar",36.79444444,-2.588888889,0,1845,7.99609522139785,6336.9628377382,0.381734220006732,28.0788748317559
"1840","Roquetas de Mar",36.79444444,-2.588888889,0,2054,8.68059760655733,6543.28898559437,0.355473995951134,28.3441527742417
"1841","Roquetas de Mar",36.79444444,-2.588888889,0,2267,8.00773598978768,6442.93174479909,0.343753790611903,28.2328519218521
"1842","Roquetas de Mar",36.79444444,-2.588888889,0,2475,8.64970488936805,6557.84633280306,0.344346380534278,28.3579421828235
"1843","Roquetas de Mar",36.79444444,-2.588888889,0,2684,7.00794577674505,6226.12557586455,0.37575997295486,27.5990052894652
"1844","Roquetas de Mar",36.79444444,-2.588888889,0,2896,7.55489636881683,6366.60612277778,0.36750918358442,27.8615180736929
"1845","Roquetas de Mar",36.79444444,-2.588888889,0,3524,7.70819975147767,6329.08752238322,0.364617347661023,27.8277785808978
"1846","Roquetas de Mar",36.79444444,-2.588888889,0,3734,8.17415011822087,6466.0253949982,0.36932114417313,28.0373800514474
"1847","Roquetas de Mar",36.79444444,-2.588888889,0,3941,7.2317300633656,6011.1529403509,0.380170084983003,27.067919833657
"1848","Roquetas de Mar",36.79444444,-2.588888889,0,4150,6.67690337946311,6002.7680199723,0.349156454026546,27.0311468488039
"1849","Roquetas de Mar",36.79444444,-2.588888889,0,4304,6.26851366284024,5980.36665750613,0.353367705446419,27.155201981198
"1850","Roquetas de Mar",36.79444444,-2.588888889,0,4439,7.39967392153504,6126.25067101492,0.371664743239115,27.2631958820142
"1851","Roquetas de Mar",36.79444444,-2.588888889,0,4578,7.80732832177342,6093.77636413021,0.368734855168629,27.0000477546488
"1852","Roquetas de Mar",36.79444444,-2.588888889,0,4719,7.71330778339286,6073.40022205316,0.384585921435106,26.9574420999925
"1853","Roquetas de Mar",36.79444444,-2.588888889,0,4854,7.81752164666707,6166.62698238597,0.367632007828511,27.1930131029919
"1854","Roquetas de Mar",36.79444444,-2.588888889,0,4991,7.57287130539048,6061.94099276739,0.39212776152062,27.0752522108182
"1855","Roquetas de Mar",36.79444444,-2.588888889,0,5126,7.51982530940975,5936.45250832656,0.385341482265723,26.5388246790543
"1856","Roquetas de Mar",36.79444444,-2.588888889,0,5264,8.04688647065353,5954.3645792942,0.370596346069267,26.3082032879992
"1857","Roquetas de Mar",36.79444444,-2.588888889,0,5403,7.6547872142096,5877.11355337462,0.393992538018908,26.2158713346569
"1858","Roquetas de Mar",36.79444444,-2.588888889,0,5542,7.47999239953881,5860.932066621,0.405624406472744,26.3768766906704
"1859","Roquetas de Mar",36.79444444,-2.588888889,0,5684,7.96258836691482,5990.4418462385,0.384458786484475,26.689337062081
"1860","Roquetas de Mar",36.79444444,-2.588888889,0,5822,8.44589325115506,6508.85952366381,0.36912539797435,28.0274603677578
"1861","Roquetas de Mar",36.79444444,-2.588888889,0,5959,8.47308659437008,6331.46008304753,0.362981908989464,27.5013917957044
"1862","Roquetas de Mar",36.79444444,-2.588888889,0,6099,8.70783281734072,6361.40073146602,0.364560065970092,27.5131028465374
"1863","Roquetas de Mar",36.79444444,-2.588888889,0,6236,8.7214709584471,6433.56086968827,0.361707013079566,27.8410993163355
"1864","Roquetas de Mar",36.79444444,-2.588888889,0,6512,8.99152043905736,6512.59541256933,0.361313317119076,27.8943551156212
"1865","Roquetas de Mar",36.79444444,-2.588888889,0,6782,8.65457049038708,6470.50017551319,0.369166795488392,27.9040261241696
"1866","Roquetas de Mar",36.79444444,-2.588888889,0,6910,7.80883995144963,6123.99608424827,0.381624569368174,27.0047751034939
"1867","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,669,8.62018882394024,5779.06667768439,0.346337558586636,25.6395369418945
"1868","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,908,8.46301544802849,6565.801687712,0.360318427593587,28.2658774068518
"1869","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1069,4.7656280583907,5321.31957013489,0.417113995684393,26.2077096375194
"1870","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1096,3.48514639441666,5658.07909564761,0.402805442033019,26.7267486489605
"1871","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1128,2.99182272919974,5691.36874326913,0.394186307846801,26.8803369350884
"1872","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1159,2.74228967706057,5265.21680542924,0.431220390969387,25.6499443120395
"1873","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1192,0.438832487816946,5008.32327693104,0.407074790873654,24.9455397239952
"1874","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1220,1.55266496453482,5289.35282032252,0.389594952314274,25.8560793916789
"1875","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1330,6.10104700766758,5848.69103340482,0.38328350632612,27.0191974074619
"1876","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1574,2.85827973075558,5088.4008882167,0.457723561679326,24.8022557320628
"1877","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1690,-10.793127583948,3212.49808914684,0.788551218815129,16.3852880576525
"1878","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1803,-7.22371498621475,3672.75690699307,0.646011110050712,19.1773056312397
"1879","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,1914,1.94405811737491,4980.97933222148,0.457297622521275,24.3888720334378
"1880","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2025,2.96522770849335,5579.27177984402,0.403217678447563,26.4563565712932
"1881","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2133,3.23499012230767,5141.68225553839,0.442270774063147,24.8197863111634
"1882","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2192,3.51575328122339,5445.30668019928,0.409236756180951,25.9400824754463
"1883","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2236,3.02780936636624,5408.4510692444,0.406412673588261,25.8904170148707
"1884","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2283,4.49762476431182,5583.07601430738,0.396498263416092,26.2592789487851
"1885","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2339,5.62900700992723,5804.55207677907,0.384790802812465,26.855807144406
"1886","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2409,3.68462375222374,5664.62888628271,0.384413801699534,26.7161263492021
"1887","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2495,3.01371590617046,5296.16495567795,0.446304021290079,25.3671773710241
"1888","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2579,2.52578420055818,5765.825677054,0.365438071375931,27.1537917076492
"1889","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2663,3.9956275064791,5704.75035399538,0.392604051855473,26.694037425838
"1890","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2743,1.23551188283469,5038.7665390402,0.479984137989181,24.5214811398468
"1891","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2822,4.40271565946754,6084.52927428536,0.348258876559224,27.8224250817144
"1892","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2895,7.44275843312621,6474.60933600165,0.355803700457068,28.2168788787804
"1893","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,2971,7.81520255593059,6484.48258667938,0.362453649174044,28.1613619326231
"1894","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3050,6.95653356297141,6391.43148640002,0.367814926835464,28.0125399164441
"1895","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3127,7.93253537234289,6486.01371140612,0.366272877396122,28.1419480637403
"1896","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3204,7.40583153101417,6370.48792345447,0.369299479372552,28.0138996103981
"1897","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3282,6.90657884455577,6270.79484434012,0.373002228921048,27.9318769514939
"1898","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3439,8.05344727763732,6465.5130170612,0.372905856287947,28.1046553091417
"1899","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3519,4.22242180028294,5609.65754225421,0.388618290983131,26.5301973475232
"1900","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3601,3.04600508928763,5664.35833372959,0.420292096992609,26.6874358003765
"1901","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3681,-0.317069812763573,5196.47337287633,0.491530063305577,25.118854685199
"1902","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3759,0.956768629750961,5338.96346477006,0.471563287300414,25.4432230256276
"1903","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3836,4.00605011892375,5531.82494596709,0.44837541491665,26.0474259736827
"1904","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3913,1.63272529490442,5289.44337566055,0.477370095012773,25.3800546733987
"1905","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,3992,1.90432028181319,5361.67117571491,0.462151929199247,25.6292612762648
"1906","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,4069,-0.218376770962748,4730.3139611531,0.542805502194633,23.245953191305
"1907","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,4150,-0.347507513982189,4460.16795713456,0.596556660229386,21.7862605579044
"1908","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,4228,-0.501466966728596,4925.2658397704,0.499376798631038,23.8510997656716
"1909","Salada Peque<U+00F1>a",41.03333333,-0.216666667,357,4350,3.59096371292555,5760.89573279509,0.425342834042493,26.8077449898135
"1910","Saldropo",43.05,-2.716666667,625,403,1.7547101282923,3630.62355156267,0.90772194207886,14.4893376784447
"1911","Saldropo",43.05,-2.716666667,625,461,1.51716143229814,4062.15565443883,0.834807579259862,16.2151381856041
"1912","Saldropo",43.05,-2.716666667,625,521,1.25518204087907,4034.51210022349,0.844287675631144,16.3469618125217
"1913","Saldropo",43.05,-2.716666667,625,583,0.596297021271608,4012.40369298405,0.819665503133406,17.2894720387132
"1914","Saldropo",43.05,-2.716666667,625,650,0.491945687910309,4197.29962918199,0.763444953332574,18.5199442539861
"1915","Saldropo",43.05,-2.716666667,625,696,0.264147654996868,4076.9186560206,0.752501964072342,18.7015555554112
"1916","Saldropo",43.05,-2.716666667,625,751,0.0483530684791225,4043.89518234829,0.796930381334152,18.4004165683134
"1917","Saldropo",43.05,-2.716666667,625,814,-0.556856734794947,4131.3703743438,0.766135311035888,18.4965562222147
"1918","Saldropo",43.05,-2.716666667,625,872,-0.142029110022326,3926.68550122329,0.786159558861502,18.5818059966073
"1919","Saldropo",43.05,-2.716666667,625,938,0.250576396141754,3765.72655702132,0.891271278561791,16.7015352964327
"1920","Saldropo",43.05,-2.716666667,625,998,0.241633336653815,3671.59562671739,0.908355240239017,16.5180192686808
"1921","Saldropo",43.05,-2.716666667,625,1055,-0.17819781460731,3597.7339228064,0.922826796729524,16.3007380367007
"1922","Saldropo",43.05,-2.716666667,625,1105,0.60298660170811,3649.53694691721,0.95497507948875,15.9425916123761
"1923","Saldropo",43.05,-2.716666667,625,1171,0.369527717589103,3658.8103839754,0.921741240353492,16.5056633864517
"1924","Saldropo",43.05,-2.716666667,625,1235,-0.0207630977199509,3614.23372639344,0.932643003698324,16.1585367230754
"1925","Saldropo",43.05,-2.716666667,625,1302,-0.367800473439606,3648.37681684687,0.88696941311585,16.8386118835897
"1926","Saldropo",43.05,-2.716666667,625,1363,-0.461948787543942,3572.12184327415,0.893134803919548,16.7134296967516
"1927","Saldropo",43.05,-2.716666667,625,1425,-0.122359495969861,3587.83663255768,0.90556395603532,16.5367311389654
"1928","Saldropo",43.05,-2.716666667,625,1488,-0.396137092358971,3619.8334508184,0.901554613118813,16.3648756282408
"1929","Saldropo",43.05,-2.716666667,625,1549,0.106765085543187,3788.04637311648,0.838675206235883,17.7450411322735
"1930","Saldropo",43.05,-2.716666667,625,1610,0.471072327870272,3933.76408353235,0.842145827762849,18.1619461477794
"1931","Saldropo",43.05,-2.716666667,625,1733,0.856688663426327,4146.42238148095,0.768512634826226,19.945590062687
"1932","Saldropo",43.05,-2.716666667,625,1858,0.689957404482082,4102.0075168244,0.776608123110221,19.7372103162618
"1933","Saldropo",43.05,-2.716666667,625,1989,0.814910089340692,4357.08536634963,0.724430026104605,20.4456474905386
"1934","Saldropo",43.05,-2.716666667,625,2112,0.300077495672855,4240.44410265884,0.72412895715063,20.7481667089245
"1935","Saldropo",43.05,-2.716666667,625,2234,0.768608768053019,3816.96855074051,0.863762646122556,18.1010910765611
"1936","Saldropo",43.05,-2.716666667,625,2363,1.33289883703543,3629.17576795259,0.963276050959685,15.9447633287164
"1937","Saldropo",43.05,-2.716666667,625,2425,1.09153976997206,3725.2334666721,0.910134313527402,16.9885172068312
"1938","Saldropo",43.05,-2.716666667,625,2490,0.463153533199349,4127.49825344528,0.783119640799433,18.7443909631767
"1939","Saldropo",43.05,-2.716666667,625,2620,0.334585490156418,4031.7813467697,0.781775800472627,18.5949587157359
"1940","Saldropo",43.05,-2.716666667,625,2754,0.209233783360804,3916.8394311399,0.798596802224355,18.8116270130855
"1941","Saldropo",43.05,-2.716666667,625,2884,0.134715823329851,4163.98232094558,0.716103476966773,20.4151974990024
"1942","Saldropo",43.05,-2.716666667,625,3007,0.241177376641864,3893.90107765464,0.79884949524737,18.7692752366484
"1943","Saldropo",43.05,-2.716666667,625,3139,0.913486258415017,3852.65192883401,0.865084056638687,17.469348509809
"1944","Saldropo",43.05,-2.716666667,625,3255,0.123221480974308,3971.96313228931,0.736582380675596,19.682682731886
"1945","Saldropo",43.05,-2.716666667,625,3317,0.168200698855089,3514.9197583428,0.909878073466686,16.4712866830929
"1946","Saldropo",43.05,-2.716666667,625,3378,0.776003327086402,3710.02474249024,0.906326177254947,16.7247197811884
"1947","Saldropo",43.05,-2.716666667,625,3504,0.919178344983606,3823.05976832423,0.855534572567363,18.0106946669147
"1948","Saldropo",43.05,-2.716666667,625,3569,0.756670805680972,3658.04999707611,0.889709975929182,17.2535684899348
"1949","Saldropo",43.05,-2.716666667,625,3634,0.983720034880994,3878.89700239979,0.832294832618134,17.7795243802507
"1950","Saldropo",43.05,-2.716666667,625,3689,0.690954251137984,3548.5293563133,0.904052819265023,17.1264709487534
"1951","Saldropo",43.05,-2.716666667,625,3743,1.65767859385378,3886.95284589242,0.823876237046287,18.5445850229671
"1952","Saldropo",43.05,-2.716666667,625,3803,2.26797497596695,3848.67974527603,0.821083808690846,18.4231548325881
"1953","Saldropo",43.05,-2.716666667,625,3865,2.74835237804605,3776.04552013804,0.809244799332872,18.650321799893
"1954","Saldropo",43.05,-2.716666667,625,3956,2.20931241964263,3505.20197151869,0.948826512148961,16.8438540712803
"1955","Saldropo",43.05,-2.716666667,625,4058,1.83613281422822,3183.5528935474,1.04794455964304,14.1988670987021
"1956","Saldropo",43.05,-2.716666667,625,4166,-0.135842212708543,2837.82932679317,0.917402019870549,16.4784159128498
"1957","Saldropo",43.05,-2.716666667,625,4272,1.116065003918,3078.32676518182,0.898249855287338,16.88027912579
"1958","Saldropo",43.05,-2.716666667,625,4540,1.44531457772071,3161.11398412255,0.89000439063496,16.7984099082453
"1959","Saldropo",43.05,-2.716666667,625,5078,-1.88421876904739,2745.76323380482,0.893065387289921,14.6679119337023
"1960","Saldropo",43.05,-2.716666667,625,5322,0.7061391999942,3046.33401950064,0.869898745707197,15.7483816444531
"1961","Saldropo",43.05,-2.716666667,625,5584,2.18027183476004,3440.10004212106,0.846312473365989,16.5491108093097
"1962","Saldropo",43.05,-2.716666667,625,5847,1.80143073280194,3607.47806420124,0.787612059109836,18.2257142193903
"1963","Saldropo",43.05,-2.716666667,625,6113,2.77149423510286,3763.02752302098,0.826389178473793,16.9319178861078
"1964","Saldropo",43.05,-2.716666667,625,6376,1.39631448608739,3935.35565204484,0.75668276225894,18.699029156711
"1965","Saldropo",43.05,-2.716666667,625,6445,1.72736858104364,3956.43069293844,0.757646529522194,18.5923603538949
"1966","Saldropo",43.05,-2.716666667,625,6505,1.91435002085281,4015.09665957158,0.757850390437948,18.8037810662619
"1967","Saldropo",43.05,-2.716666667,625,6541,-0.572895513273194,3359.56753756542,0.945886672985358,15.4610315311304
"1968","Saldropo",43.05,-2.716666667,625,6565,-3.98747186756519,3053.32282237,1.05522861149443,13.8264531045415
"1969","Saldropo",43.05,-2.716666667,625,6602,-3.38087909778494,2920.35173951079,1.13050232526347,13.0364532068468
"1970","Saldropo",43.05,-2.716666667,625,6624,-2.22161913677894,3167.6410987274,1.03775481564327,14.4939455551426
"1971","Saldropo",43.05,-2.716666667,625,6700,-0.825945665575488,2887.15709360763,1.09970601216355,11.7360541517901
"1972","Saldropo",43.05,-2.716666667,625,6771,2.65051593070868,3091.21226415357,1.00491335229701,13.8362479804961
"1973","Saldropo",43.05,-2.716666667,625,6841,4.46224622267495,3962.0363289331,0.82297850153595,17.4288916002361
"1974","Saldropo",43.05,-2.716666667,625,6908,1.74345692224826,3874.2640379437,0.771355486739352,17.3401013160301
"1975","Saldropo",43.05,-2.716666667,625,6983,-1.44976885261721,3768.42554186708,0.818005525587063,15.4144300252991
"1976","Saldropo",43.05,-2.716666667,625,7136,1.9949242775853,3773.96545151529,0.803303837557741,17.9124387091542
"1977","Saldropo",43.05,-2.716666667,625,7212,4.39222641002934,4043.2394975168,0.755938624778992,17.2365867167128
"1978","Saldropo",43.05,-2.716666667,625,7284,1.7026340997037,3721.36031501542,0.797095696722259,17.1743403545719
"1979","Saldropo",43.05,-2.716666667,625,7363,2.87231187889517,4003.72773071147,0.697370006863954,19.3739521538891
"1980","Saldropo",43.05,-2.716666667,625,7403,2.04917970399828,3684.61416028965,0.812367773585344,18.0143802805059
"1981","Saldropo",43.05,-2.716666667,625,7432,-0.722264895269642,3735.79749915857,0.782589855544023,16.960172149451
"1982","Saldropo",43.05,-2.716666667,625,7478,6.78797533923997,4376.12598669928,0.629902170316274,19.4029668706378
"1983","Saldropo",43.05,-2.716666667,625,7502,3.11862976382395,3954.75740744715,0.72548974963414,17.7187856393775
"1984","Saldropo",43.05,-2.716666667,625,7548,5.0361120066135,4287.82113571681,0.664382898433133,18.4624864622135
"1985","Saldropo",43.05,-2.716666667,625,7577,3.71813562344571,3934.58685024447,0.711696129156452,17.5847842919104
"1986","San Rafael",36.77361111,-2.601388889,0,-30,9.68454062322442,5774.87079460315,0.349534971019462,26.5081149415393
"1987","San Rafael",36.77361111,-2.601388889,0,101,9.4370090851203,6665.20650554368,0.364755911428459,28.2153820672532
"1988","San Rafael",36.77361111,-2.601388889,0,165,9.469917736592,6692.11407635661,0.369594089517752,28.2527584975878
"1989","San Rafael",36.77361111,-2.601388889,0,231,7.76946859409999,6348.24863690382,0.321936818452466,28.0115043483341
"1990","San Rafael",36.77361111,-2.601388889,0,293,8.46872847037314,6537.26256919393,0.348505961928355,28.2773614490578
"1991","San Rafael",36.77361111,-2.601388889,0,358,6.88358023803462,6438.04855670787,0.316963500244461,28.5125529380121
"1992","San Rafael",36.77361111,-2.601388889,0,421,8.80273447231727,6554.76048139994,0.35271913471971,28.3284520891566
"1993","San Rafael",36.77361111,-2.601388889,0,485,6.15920349969408,6376.82901181977,0.275374912068199,28.5462904942556
"1994","San Rafael",36.77361111,-2.601388889,0,548,7.6103278908776,6503.49447603431,0.332401605912888,28.4587433997402
"1995","San Rafael",36.77361111,-2.601388889,0,612,7.46545691355655,6138.96520860898,0.32826332915846,28.2360965682363
"1996","San Rafael",36.77361111,-2.601388889,0,675,6.09478118950493,6120.49471779258,0.313878024731706,28.1526462478318
"1997","San Rafael",36.77361111,-2.601388889,0,736,7.4458910291987,6493.20113466762,0.324866475400513,28.4823408863206
"1998","San Rafael",36.77361111,-2.601388889,0,801,2.38083029468025,5988.36341567379,0.236239208071006,28.5233600164693
"1999","San Rafael",36.77361111,-2.601388889,0,865,3.25233530419202,6119.41048834859,0.247718281449922,28.5795951462588
"2000","San Rafael",36.77361111,-2.601388889,0,927,7.66571962255636,5382.74575504162,0.38628995103727,26.9470014842439
"2001","San Rafael",36.77361111,-2.601388889,0,988,5.67096212811085,5776.09097351049,0.328558087949096,28.0235447763952
