"","site","lat","lon","elv","age","Tmin","gdd","alpha","Tmax","sse_Tmin","sse_gdd","sse_alpha","sse_Tmax"
"1722","Puerto de Los Tornos",43.15,-3.433333333,920,547,1.38213859430553,3840.50591922045,0.801994540246701,17.1240170505145,0.648168373058305,108.497359419615,0.0262871520990928,0.53091569719885
"1723","Puerto de Los Tornos",43.15,-3.433333333,920,631,1.15086659732987,3613.51937234311,0.868329089137382,16.1696040295794,0.661282007478938,93.6765697773549,0.0224661412619163,0.499225414672922
"1724","Puerto de Los Tornos",43.15,-3.433333333,920,717,1.89123266433932,3725.40544490942,0.831087758248495,16.771821325803,0.539953712844973,81.7302641120796,0.0243978978076139,0.462012174075078
"1725","Puerto de Los Tornos",43.15,-3.433333333,920,808,1.05043690163381,3781.64553876873,0.800773086140888,17.4504581218958,0.636396082841453,104.500668693748,0.0254033477232476,0.523003183518044
"1726","Puerto de Los Tornos",43.15,-3.433333333,920,894,0.983760228786964,3860.56484643534,0.784211198306964,18.1569629834323,0.712078327916054,116.578899004983,0.0278337776725082,0.578392088137629
"1727","Puerto de Los Tornos",43.15,-3.433333333,920,979,1.33074870617822,3761.84539288961,0.812664878389634,17.1486921973814,0.543489906842781,90.8182063309859,0.0243513972939673,0.505971137125263
"1728","Puerto de Los Tornos",43.15,-3.433333333,920,1066,1.25288812045296,3666.64919650712,0.831836506465184,17.1913203823778,0.60610677046308,105.448727936109,0.0264159470153977,0.590123053988457
"1729","Puerto de Los Tornos",43.15,-3.433333333,920,1151,0.858276173128723,3677.67068858875,0.808683122289738,17.318116434959,0.774762702692863,102.666606495003,0.0281457637694483,0.542029224020461
"1730","Puerto de Los Tornos",43.15,-3.433333333,920,1231,0.922063151927341,3697.51589426211,0.805499082167502,17.2197861184671,0.662027678914571,102.493629766206,0.027976831176883,0.574464980788876
"1731","Puerto de Los Tornos",43.15,-3.433333333,920,1306,1.21642669577108,3651.27765476918,0.825757861094927,17.2422233892295,0.639247967285679,99.7177247090582,0.0271371834970013,0.556938216311175
"1732","Puerto de Los Tornos",43.15,-3.433333333,920,1638,1.48227684693356,3771.7956014778,0.815842053650338,17.7141056392521,0.680419158890312,94.125543844915,0.0258602544021884,0.535377833878163
"1733","Puerto de Los Tornos",43.15,-3.433333333,920,1902,1.25424325253807,3540.80958996219,0.857769557093471,16.6397935305712,0.672155217001324,92.5832896247107,0.0246785679095732,0.508608154986852
"1734","Puerto de Los Tornos",43.15,-3.433333333,920,2159,1.65829416360311,3793.44413317487,0.821386384841164,17.5165092036264,0.506517022432534,76.0419091831477,0.0218893344748482,0.48133503642735
"1735","Puerto de Los Tornos",43.15,-3.433333333,920,2415,1.20033320981564,3728.34568134905,0.812111071881582,17.9586002522138,0.581102516593672,83.7495506475699,0.0219097600588356,0.490420351509424
"1736","Puerto de Los Tornos",43.15,-3.433333333,920,2662,1.36146643519494,3670.54553865855,0.820976575855262,17.7787762622283,0.694001607479861,83.2190301307305,0.0219903675169879,0.500521243583579
"1737","Puerto de Los Tornos",43.15,-3.433333333,920,2925,2.43429061562078,3836.47612424076,0.812865006980641,17.7460733431707,0.431252620603645,66.2027640068509,0.0208936347321568,0.467040117363487
"1738","Puerto de Los Tornos",43.15,-3.433333333,920,3174,2.6032928369956,3895.56598707784,0.810291410701026,17.7649522725778,0.471039253510911,67.8425322141378,0.0202680272681847,0.501196788560113
"1739","Puerto de Los Tornos",43.15,-3.433333333,920,3374,1.20168699508401,3649.2631257727,0.842115749971173,17.5601713882759,0.563821081609889,84.2991085209777,0.0216868718196589,0.520541717840835
"1740","Puerto de Los Tornos",43.15,-3.433333333,920,3586,2.47343291029298,3666.39797942327,0.854783031750117,17.0142158778036,0.761016909963904,76.856129101365,0.0223013219610539,0.533361199634924
"1741","Puerto de Los Tornos",43.15,-3.433333333,920,3832,2.45752292856316,3856.9041938437,0.816602680443605,17.9581472606569,0.633149989301914,65.37990477904,0.0216625950663581,0.628698941137943
"1742","Puerto de Los Tornos",43.15,-3.433333333,920,4075,2.08879833562748,3796.4170627324,0.802562142503573,18.2674528236007,0.842453077372234,65.0637792912132,0.0217310670536476,0.575367880079051
"1743","Puerto de Los Tornos",43.15,-3.433333333,920,4325,1.57560176439336,3696.72154195861,0.844884993737975,17.8785076162912,0.745959713052518,74.9036873296394,0.0203811969307831,0.550563744983814
"1744","Puerto de Los Tornos",43.15,-3.433333333,920,4587,2.03901070979457,3715.45374378579,0.845036009993956,17.4010746028711,1.09373266040416,58.6760690446185,0.0235730944351763,0.700788942640237
"1745","Puerto de Los Tornos",43.15,-3.433333333,920,4843,2.44326540995393,3821.62167187471,0.82965160472386,18.1185097004149,1.03950339594814,69.178118586118,0.0232257878537693,0.611925703923199
"1746","Puerto de Los Tornos",43.15,-3.433333333,920,5082,1.83135067388928,3768.21366127278,0.800173969297689,18.7555810618706,1.17819375085395,66.0457892126824,0.02124676009264,0.529104549000549
"1747","Puerto de Los Tornos",43.15,-3.433333333,920,5319,0.333632793434335,3489.09950941036,0.802811133301892,17.5311751518429,0.932071282260877,63.7831415119382,0.0188604144308545,0.432981812261318
"1748","Puerto de Los Tornos",43.15,-3.433333333,920,6368,0.11144832776543,3189.86318991452,0.892763049265985,16.6183773228659,0.829294549024351,60.4687787935598,0.0174737098913705,0.413089711286301
"1749","Puerto de Los Tornos",43.15,-3.433333333,920,6680,0.6558849710621,3481.66163429175,0.808300587158461,17.9351890151079,0.841829701003664,70.6479357511764,0.0189531944369364,0.46471820254966
"1750","Puerto de Los Tornos",43.15,-3.433333333,920,6991,-4.90516347175004,2736.41618820059,0.87491698061732,16.8224502374449,0.656087263245689,84.6426170278257,0.0170904694642161,0.367737761484508
"1751","Puerto de Los Tornos",43.15,-3.433333333,920,7304,-9.9049854543963,2319.40973767966,0.916514239686202,15.2286982187204,0.836940195072783,85.412126047098,0.0179708508610548,0.421369069928356
"1752","Puerto de Los Tornos",43.15,-3.433333333,920,7608,-9.61865330867845,2328.24710284722,0.918435850726531,15.5586570324332,0.787782533878764,77.2413297955739,0.0168488065917175,0.37999503078587
"1753","Puerto de Los Tornos",43.15,-3.433333333,920,7926,-9.02098529106646,2394.88546533852,0.91702243422769,15.7006159735021,0.794266561182316,75.831391021477,0.0163097358182231,0.393815713013848
"1754","Puerto de Los Tornos",43.15,-3.433333333,920,8241,-10.3340008629629,2307.86356990649,0.92061560749011,15.2748073191722,0.723502276921238,73.0075858047106,0.0155919465513234,0.353243882719846
"1755","Puerto de Los Tornos",43.15,-3.433333333,920,8557,-8.86601590850079,2362.7651756272,0.908925957039135,15.3549876013193,0.699049059591605,76.1743752795916,0.0161339457809757,0.371435264470691
"1756","Puerto de Los Tornos",43.15,-3.433333333,920,8612,-8.66408030116441,2234.6566073084,0.92750064254795,15.1346538852641,0.70426386772663,75.0482669626006,0.0168126273124972,0.372082560515678
"1757","Puerto de Los Tornos",43.15,-3.433333333,920,8666,-8.98362706639284,2290.96813385104,0.937268609528184,14.873180104577,0.61341985160462,65.7633017323722,0.0143853034894356,0.303459421170036
"1758","Puerto de Los Tornos",43.15,-3.433333333,920,8718,-11.2048119865592,2196.28189965647,0.938014628741058,14.9441810288651,0.77682104995953,73.8026592483334,0.016515142905425,0.370775173671416
"1759","Puerto de Serranillos",40.3072,-4.9342,1700,-50,5.98762751691697,4242.57005866819,0.641301559425609,18.2985745568157,1.08070777366745,163.413659207948,0.0348173785139183,0.846878907572723
"1760","Puerto de Serranillos",40.3072,-4.9342,1700,27,5.63362449046804,4092.27070555578,0.66232805739456,17.6992164635217,1.136007489562,169.513235065977,0.0424221850256454,0.970066850176438
"1761","Puerto de Serranillos",40.3072,-4.9342,1700,108,5.10295222567347,3888.45273703612,0.695957757471144,16.7952121857551,1.03112982605644,120.278842362532,0.0296258092516546,0.708038511991174
"1762","Puerto de Serranillos",40.3072,-4.9342,1700,157,4.66813149817118,3788.07661488098,0.717220970837625,17.1382809962621,1.170174262674,99.364520066029,0.0330497458796863,0.6843843948211
"1763","Puerto de Serranillos",40.3072,-4.9342,1700,220,4.32572486611758,3824.61281079103,0.728153786107087,17.0454991590638,0.951259364005471,121.724496579068,0.0270855176713689,0.572230431683391
"1764","Puerto de Serranillos",40.3072,-4.9342,1700,267,4.78128026921837,3819.70028044848,0.737371013001217,16.3570067941642,0.795749768252945,88.4919063427305,0.0250631619462585,0.549199495324855
"1765","Puerto de Serranillos",40.3072,-4.9342,1700,314,4.65442350574111,3915.09473463567,0.740521547024186,16.7824360430841,0.876768056458486,84.5598774746406,0.0296929770014727,0.541999297671351
"1766","Puerto de Serranillos",40.3072,-4.9342,1700,376,5.40991764386153,3957.32759180969,0.719536521677455,16.9492978585954,0.832376953208751,85.7787553897899,0.0271423055309216,0.54126551417746
"1767","Puerto de Serranillos",40.3072,-4.9342,1700,423,5.47831531225201,3981.25561376742,0.711839426620764,16.9630022482356,1.11491756022527,152.708044497227,0.045207185578446,0.949428660106074
"1768","Puerto de Serranillos",40.3072,-4.9342,1700,470,5.39764323768834,3963.28024436623,0.718881903270812,16.8760968927253,0.924770854101863,94.5804994713669,0.0304354361009044,0.616533268675866
"1769","Puerto de Serranillos",40.3072,-4.9342,1700,530,4.99961965915711,3806.92756942795,0.756799598493652,16.3618830739473,1.12866565726008,121.143079322564,0.0444202374587392,0.858273419728023
"1770","Puerto de Serranillos",40.3072,-4.9342,1700,578,5.22443107386813,3939.476619926,0.739854267179042,17.1872872808081,0.918675500490236,80.370714137042,0.0264491719910502,0.514081250678303
"1771","Puerto de Serranillos",40.3072,-4.9342,1700,644,4.33147253554104,3742.60722955408,0.753267277601889,16.5854295748323,1.17032365624122,84.1813673685612,0.0313052253402295,0.614482797679083
"1772","Puerto de Serranillos",40.3072,-4.9342,1700,728,4.33969276094139,3818.15769582788,0.752242765675401,16.641475128739,0.952842875426083,74.106460640137,0.0262014513502088,0.504632066433959
"1773","Puerto de Serranillos",40.3072,-4.9342,1700,792,4.12871684586001,3746.13372630288,0.764839475277447,16.3922774874528,0.969954387963388,71.0354973626488,0.0263654242938617,0.497398744395671
"1774","Puerto de Serranillos",40.3072,-4.9342,1700,906,3.72365493794834,3758.8756659213,0.772804286881045,16.3515413854938,0.996144727135797,80.0014936520583,0.0286806730622442,0.529528204356221
"1775","Puerto de Serranillos",40.3072,-4.9342,1700,1023,2.45481720947775,3647.43186359033,0.785198672215796,16.4988993365358,1.0331164914342,77.7834815369629,0.0248586928694841,0.437440456373846
"1776","Puerto de Serranillos",40.3072,-4.9342,1700,1094,3.47465921910655,3737.67805310976,0.780375520418104,16.5162950827967,0.89308859320403,72.9098152542258,0.0262367678082554,0.454670775627025
"1777","Puerto de Serranillos",40.3072,-4.9342,1700,1187,3.76459703652737,3696.81835261202,0.766051954914836,16.4782671896016,1.14272354321658,89.336184818145,0.0353137334265532,0.637944739882485
"1778","Puerto de Serranillos",40.3072,-4.9342,1700,1257,2.13012550852186,3644.40519784238,0.803939181151788,16.2078455100393,0.903718551186024,71.1958124103377,0.0206050573663417,0.346524472152846
"1779","Puerto de Serranillos",40.3072,-4.9342,1700,1330,4.23408568878152,3752.91966775634,0.795205733634857,16.0881260536102,0.779169599956961,65.0180024054659,0.026713155552589,0.428219824486369
"1780","Puerto de Serranillos",40.3072,-4.9342,1700,1426,2.72128408192711,3644.59027173239,0.790871255342787,16.3088582095999,0.969706385785177,70.160654501411,0.0224779936174028,0.379446391550199
"1781","Puerto de Serranillos",40.3072,-4.9342,1700,1500,2.41424363444413,3592.45971549595,0.802422284174029,15.9458167561506,1.10494471492237,67.2252105167439,0.0226510224895715,0.395977809762651
"1782","Puerto de Serranillos",40.3072,-4.9342,1700,1566,2.48688488314822,3741.30686100163,0.77411059838098,16.6247398422914,0.870898045055368,73.9619118509247,0.0183294942979885,0.345869287138358
"1783","Puerto de Serranillos",40.3072,-4.9342,1700,1654,3.37234767406192,3792.12518975439,0.765530484240951,16.5318545610491,0.857402729067727,68.4575331603803,0.0203208766824023,0.386014321412226
"1784","Puerto de Serranillos",40.3072,-4.9342,1700,1718,2.82009051646983,3674.11331956321,0.820542441557022,15.764165555183,0.849984480278623,71.8093175350641,0.024907435810763,0.409462806503266
"1785","Puerto de Serranillos",40.3072,-4.9342,1700,1773,1.90134338442734,3602.99674070526,0.786736436569003,16.4022742014237,0.960156188091904,76.4625869334796,0.0207966578038372,0.381772779005528
"1786","Puerto de Serranillos",40.3072,-4.9342,1700,1835,0.917760437909204,3473.85983631648,0.804921164735882,15.9853223620798,1.07503036360947,63.3088636067094,0.0177339103084511,0.343394827282551
"1787","Puerto de Serranillos",40.3072,-4.9342,1700,1879,0.970315575112942,3541.43745088343,0.789092739244908,16.2380044402988,1.09605128712601,74.6607886960628,0.019106722990905,0.365117484750022
"1788","Puerto de Serranillos",40.3072,-4.9342,1700,1926,1.09991793309359,3467.66550207519,0.792565487896732,16.258318506638,1.16744188475142,75.5081479582374,0.022320832370566,0.399458434278694
"1789","Puerto de Serranillos",40.3072,-4.9342,1700,1998,1.63453877806171,3584.26388284302,0.788696893681366,16.3808574305352,1.01230699347353,75.8408048131234,0.0211975804643697,0.377479094789688
"1790","Puerto de Serranillos",40.3072,-4.9342,1700,2054,2.85083379487735,3647.97257101672,0.793238898892924,16.0994935519558,0.994484703157636,78.0533455507813,0.027695551699291,0.45988153021599
"1791","Puerto de Serranillos",40.3072,-4.9342,1700,2154,2.41071966562973,3601.46529121305,0.78109911960117,16.3284090189984,1.08572263077224,76.1186286949244,0.0257984910340818,0.450031147052135
"1792","Puerto de Serranillos",40.3072,-4.9342,1700,2254,2.63901100530904,3569.28705882355,0.780936710753922,16.3407580094255,1.19111015132601,79.9623136884298,0.0302765090684163,0.514395162141263
"1793","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,391,-16.9726986839368,2629.82355294383,1.02128851175169,14.2534621347777,3.86277640385235,179.599944615703,0.043890808723128,0.707445405355533
"1794","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,1374,-10.3421400701122,2954.10396009784,0.912355283724609,16.2455885802168,2.75683253351241,162.999891153663,0.044160333525835,0.959004488800257
"1795","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,2407,-11.7085607456212,2854.10612332587,0.974029763772541,14.8540930948351,3.36397215198696,185.823536578119,0.0424926459399071,0.776217798447128
"1796","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,3449,-4.65449759960828,2839.90554739242,0.909316809149736,16.9652769254669,2.87601448453951,176.428036602459,0.0565580850883588,1.35334049505609
"1797","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,3997,-9.20788002146362,2573.28273126947,0.907464876513757,16.6621825727919,1.07624012115744,61.2521930834438,0.018131327689938,0.428517163914996
"1798","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,4565,-6.56051547455063,2748.76811582691,0.870220695639045,17.1575403850414,1.03916765904168,53.4030113800196,0.0167432472279249,0.299283764575093
"1799","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,5132,-4.09388953309231,3016.77412348983,0.822972880935735,18.0027468022254,1.35293637262102,75.7369989246148,0.025164157852205,0.728265040373411
"1800","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,5704,-4.70101354804621,2810.51746877814,0.858624294951604,19.2543502297008,1.35000812357644,71.2724386412309,0.0237853515745511,0.488874224373398
"1801","Puerto de las Estaces de Trueba",43.12138889,-3.700555556,1160,6263,-3.05790808786812,2914.38521101372,0.843660282820081,17.8711882773239,1.52522006254592,68.9472320720541,0.0240234419840576,0.634215457893453
"1802","Quintanar de la Sierra",42.03333333,-3.016666667,1470,110,-0.90633962235304,3603.43059660588,0.767469364716731,17.2121741845006,0.918305787768153,85.7051525149396,0.0155765702893693,0.353501747415594
"1803","Quintanar de la Sierra",42.03333333,-3.016666667,1470,162,-2.6822874865912,3405.99479917304,0.795928011883947,16.5258065051749,1.11912247109654,82.334909473627,0.0157089109859457,0.315867323729845
"1804","Quintanar de la Sierra",42.03333333,-3.016666667,1470,245,-0.0904263073263918,3635.87836001099,0.76072228250259,17.3200271360678,0.920823226838499,83.7577784830061,0.015546462353624,0.334111405455289
"1805","Quintanar de la Sierra",42.03333333,-3.016666667,1470,319,-1.44846593156395,3528.79708558569,0.777674234785623,16.973753514014,1.02623950186733,83.1544961315176,0.0155054776342949,0.314601037607271
"1806","Quintanar de la Sierra",42.03333333,-3.016666667,1470,391,-2.69740672084293,3435.82910624745,0.798884172640444,16.4971239358638,1.05944212455239,91.6981980578813,0.0172879931120381,0.33330747273814
"1807","Quintanar de la Sierra",42.03333333,-3.016666667,1470,1057,-5.51820261716739,3219.48997136126,0.84019966510945,15.5922585945174,1.16359371564883,95.3018540001776,0.0189982349369487,0.34208929696234
